"Address","Content Type","Status Code","Status","HTTP Version","Indexability","Indexability Status","Canonical Link Element 1","Meta Robots 1","X-Robots-Tag 1"
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/burnham-market-resized-1.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/Holme-Next-The-Sea-resized-2.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/titchwell-resized-2.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/old-hunstanton-area/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/holkham-resized-1.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/wp-content/uploads/2022/11/hunstanton-cliffs-resized.jpg","image/jpeg","200","OK","1.1","Indexable","","","",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/brancaster-area/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/the-burnhams-area/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/popular-norfolk-holiday-areas/wells-next-the-sea-area/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/boatmans-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/pebble-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/orchard-house-docking/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/little-twitchers/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/virginia-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/duckling-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/bonnierigg/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/windswept-cottage/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherryhill/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/2-waterhall-cottages/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/property-details-print/?propertyID=5140","text/html; charset=UTF-8","200","OK","1.1","Non-Indexable","noindex","","NOINDEX, NOFOLLOW",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-fring/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","text/html; charset=UTF-8","200","OK","1.1","Indexable","","https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/hares-end/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1",""
