"Address","Status Code","Status"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/cherry-tree-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/fortune-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/claremont-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/the-new-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/turnstone/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/field-cottage-in-docking/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/edinburgh-house-with-annex/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/holly-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/wren-cottage/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/langham-house/","200","OK"
"https://www.sowerbysholidaycottages.co.uk/norfolk-holiday-cottages/honeysuckle-cottage/","200","OK"
